Unnamed: 0,Polymer,Polymer_SMILES,T_K,P_Mpa,exp_CO2_sol_g_g,pred_CO2_sol_g_g,train/test,Polymer_BRICS
195,PLGA,COC(=O)COC(=O)C(C)C,308.0,15.31,0.238,0.238,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
196,PLGA,COC(=O)COC(=O)C(C)C,308.0,18.4,0.2577,0.2577,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
197,PLGA,COC(=O)COC(=O)C(C)C,308.0,23.11,0.2794,0.2794,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
199,PLGA,COC(=O)COC(=O)C(C)C,308.0,29.49,0.2929,0.2929,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
201,PLGA,COC(=O)COC(=O)C(C)C,313.0,12.09,0.1666,0.1666,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
202,PLGA,COC(=O)COC(=O)C(C)C,313.0,15.3,0.2188,0.2188,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
203,PLGA,COC(=O)COC(=O)C(C)C,313.0,18.19,0.2407,0.2407,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
204,PLGA,COC(=O)COC(=O)C(C)C,313.0,20.61,0.2555,0.2555,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
205,PLGA,COC(=O)COC(=O)C(C)C,313.0,25.59,0.273,0.273,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
206,PLGA,COC(=O)COC(=O)C(C)C,313.0,28.46,0.2823,0.2823,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
207,PLGA,COC(=O)COC(=O)C(C)C,313.0,30.7,0.2876,0.2876,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
208,PLGA,COC(=O)COC(=O)C(C)C,323.0,12.43,0.0903,0.0903,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
209,PLGA,COC(=O)COC(=O)C(C)C,323.0,15.06,0.1793,0.1793,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
210,PLGA,COC(=O)COC(=O)C(C)C,323.0,19.3,0.2236,0.2236,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
211,PLGA,COC(=O)COC(=O)C(C)C,323.0,22.97,0.2445,0.2445,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
212,PLGA,COC(=O)COC(=O)C(C)C,323.0,24.07,0.2492,0.2492,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
213,PLGA,COC(=O)COC(=O)C(C)C,323.0,26.44,0.2588,0.2588,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
214,PLGA,COC(=O)COC(=O)C(C)C,323.0,28.1,0.2638,0.2638,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
215,PLGA,COC(=O)COC(=O)C(C)C,323.0,30.29,0.2702,0.2702,train,"['CO', 'CC(C)C=O', 'O', 'CC=O']"
216,PLLA,COC(=O)[C@H](C)C,308.0,9.62,0.2851,0.28509,train,"['CO', 'CC(C)C=O']"
217,PLLA,COC(=O)[C@H](C)C,308.0,15.14,0.3874,0.38741,train,"['CO', 'CC(C)C=O']"
218,PLLA,COC(=O)[C@H](C)C,308.0,18.53,0.4062,0.40621,train,"['CO', 'CC(C)C=O']"
219,PLLA,COC(=O)[C@H](C)C,308.0,22.92,0.4199,0.41991,train,"['CO', 'CC(C)C=O']"
220,PLLA,COC(=O)[C@H](C)C,308.0,25.55,0.4244,0.42439,train,"['CO', 'CC(C)C=O']"
221,PLLA,COC(=O)[C@H](C)C,308.0,28.67,0.4264,0.42639,train,"['CO', 'CC(C)C=O']"
222,PLLA,COC(=O)[C@H](C)C,308.0,30.29,0.4301,0.43014,train,"['CO', 'CC(C)C=O']"
224,PLLA,COC(=O)[C@H](C)C,313.0,15.69,0.3698,0.36982,train,"['CO', 'CC(C)C=O']"
227,PLLA,COC(=O)[C@H](C)C,313.0,25.75,0.4125,0.4125,train,"['CO', 'CC(C)C=O']"
228,PLLA,COC(=O)[C@H](C)C,313.0,28.28,0.4174,0.41744,train,"['CO', 'CC(C)C=O']"
229,PLLA,COC(=O)[C@H](C)C,313.0,31.46,0.4228,0.42267,train,"['CO', 'CC(C)C=O']"
230,PLLA,COC(=O)[C@H](C)C,323.0,10.73,0.1652,0.16521,train,"['CO', 'CC(C)C=O']"
231,PLLA,COC(=O)[C@H](C)C,323.0,12.66,0.2534,0.25337,train,"['CO', 'CC(C)C=O']"
232,PLLA,COC(=O)[C@H](C)C,323.0,15.65,0.3294,0.32939,train,"['CO', 'CC(C)C=O']"
233,PLLA,COC(=O)[C@H](C)C,323.0,20.18,0.3718,0.37181,train,"['CO', 'CC(C)C=O']"
234,PLLA,COC(=O)[C@H](C)C,323.0,22.46,0.384,0.38398,train,"['CO', 'CC(C)C=O']"
235,PLLA,COC(=O)[C@H](C)C,323.0,25.31,0.3971,0.39711,train,"['CO', 'CC(C)C=O']"
236,PLLA,COC(=O)[C@H](C)C,323.0,27.5,0.4044,0.4044,train,"['CO', 'CC(C)C=O']"
237,PLLA,COC(=O)[C@H](C)C,323.0,29.9,0.4116,0.41158,train,"['CO', 'CC(C)C=O']"
240,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,1.27,0.0188,0.01876,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
241,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,2.25,0.0362,0.03617,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
242,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,11.05,0.1399,0.13994,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
243,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,13.04,0.2194,0.21938,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
244,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,18.4,0.4086,0.40861,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
245,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,19.95,0.4668,0.46676,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
246,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,21.24,0.5037,0.50373,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
247,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,22.15,0.5345,0.53445,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
248,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,25.34,0.5878,0.58781,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
249,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,28.6,0.6183,0.61826,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
250,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,0.69,0.0237,0.02359,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
251,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,1.3,0.0299,0.02996,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
252,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,4.76,0.0553,0.05532,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
253,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,10.37,0.0984,0.09831,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
254,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,13.47,0.1556,0.15564,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
255,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,16.2,0.2394,0.23935,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
256,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,19.0,0.3214,0.32143,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
258,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,25.67,0.4149,0.41494,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
259,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,25.98,0.4189,0.41887,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
260,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,29.05,0.4461,0.44614,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
261,CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.0,31.02,0.4636,0.46357,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
262,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,0.14,0.0023,0.00236,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
264,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,1.12,0.0117,0.01175,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
265,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,1.99,0.0272,0.02712,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
266,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,12.04,0.2723,0.27217,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
267,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,14.89,0.3694,0.3694,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
268,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,17.88,0.4535,0.4533,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
269,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,19.8,0.4887,0.48853,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
270,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,22.73,0.5316,0.5317,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
272,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.2,29.88,0.5684,0.5686,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
273,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,0.24,0.0032,0.00315,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
274,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,0.56,0.0033,0.00338,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
276,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,2.02,0.0165,0.01653,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
277,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,3.98,0.0361,0.03619,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
278,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,5.09,0.0475,0.04735,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
279,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,10.33,0.1421,0.1421,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
280,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,12.07,0.1626,0.16269,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
281,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,18.1,0.314,0.3141,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
282,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,23.31,0.4154,0.41526,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
284,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,28.13,0.4671,0.46712,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
285,CPE60,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.CC(C)(CO)CO.CCC(CO)(CO)CO,344.0,29.91,0.4833,0.48324,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
286,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,0.99,0.0105,0.0105,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
287,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,2.19,0.0303,0.0303,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
288,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,4.1,0.0416,0.0416,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
290,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,12.42,0.2278,0.2278,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
291,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,18.01,0.359,0.359,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
293,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,23.53,0.4838,0.4838,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
295,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,28.73,0.5812,0.5812,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
296,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,0.25,0.0008,0.0008,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
298,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,1.3,0.0093,0.0093,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
299,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,1.96,0.0138,0.0138,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
300,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,4.74,0.0402,0.0402,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
301,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,11.62,0.1296,0.1296,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
302,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,14.8,0.2071,0.2071,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
303,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,16.5,0.2611,0.2611,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
304,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,18.43,0.3163,0.3163,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
305,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,20.27,0.3487,0.3487,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
306,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,22.21,0.383,0.383,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
307,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,25.0,0.4151,0.4151,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
308,CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,30.43,0.4623,0.4623,train,"['O=CO', 'c1ccccc1', 'c1ccccc1']"
309,PPO(H),COc1c(C)cc(C)cc1C,373.15,2.058,0.03583,0.03675,train,"['CO', 'Cc1cc(C)cc(C)c1']"
311,PPO(H),COc1c(C)cc(C)cc1C,373.15,6.095,0.06887,0.06965,train,"['CO', 'Cc1cc(C)cc(C)c1']"
312,PPO(H),COc1c(C)cc(C)cc1C,373.15,8.1,0.08128,0.08098,train,"['CO', 'Cc1cc(C)cc(C)c1']"
313,PPO(H),COc1c(C)cc(C)cc1C,373.15,15.993,0.13747,0.13592,train,"['CO', 'Cc1cc(C)cc(C)c1']"
314,PPO(H),COc1c(C)cc(C)cc1C,373.15,17.933,0.15604,0.15981,train,"['CO', 'Cc1cc(C)cc(C)c1']"
315,PPO(H),COc1c(C)cc(C)cc1C,373.15,20.006,0.17442,0.17455,train,"['CO', 'Cc1cc(C)cc(C)c1']"
316,PPO(H),COc1c(C)cc(C)cc1C,423.15,1.983,0.01508,0.01508,train,"['CO', 'Cc1cc(C)cc(C)c1']"
318,PPO(H),COc1c(C)cc(C)cc1C,423.15,8.056,0.04548,0.04536,train,"['CO', 'Cc1cc(C)cc(C)c1']"
319,PPO(H),COc1c(C)cc(C)cc1C,423.15,10.061,0.05595,0.05556,train,"['CO', 'Cc1cc(C)cc(C)c1']"
320,PPO(H),COc1c(C)cc(C)cc1C,423.15,12.108,0.06812,0.06845,train,"['CO', 'Cc1cc(C)cc(C)c1']"
321,PPO(H),COc1c(C)cc(C)cc1C,423.15,14.078,0.0796,0.08012,train,"['CO', 'Cc1cc(C)cc(C)c1']"
323,PPO(H),COc1c(C)cc(C)cc1C,423.15,18.076,0.10252,0.1007,train,"['CO', 'Cc1cc(C)cc(C)c1']"
324,PPO(H),COc1c(C)cc(C)cc1C,423.15,20.076,0.11434,0.11357,train,"['CO', 'Cc1cc(C)cc(C)c1']"
325,PPO(H),COc1c(C)cc(C)cc1C,473.15,2.179,0.00704,0.00665,train,"['CO', 'Cc1cc(C)cc(C)c1']"
326,PPO(H),COc1c(C)cc(C)cc1C,473.15,4.142,0.01585,0.0153,train,"['CO', 'Cc1cc(C)cc(C)c1']"
327,PPO(H),COc1c(C)cc(C)cc1C,473.15,6.174,0.02525,0.02587,train,"['CO', 'Cc1cc(C)cc(C)c1']"
328,PPO(H),COc1c(C)cc(C)cc1C,473.15,10.082,0.04312,0.04357,train,"['CO', 'Cc1cc(C)cc(C)c1']"
329,PPO(H),COc1c(C)cc(C)cc1C,473.15,14.063,0.06182,0.06084,train,"['CO', 'Cc1cc(C)cc(C)c1']"
330,PPO(H),COc1c(C)cc(C)cc1C,473.15,16.032,0.07073,0.07065,train,"['CO', 'Cc1cc(C)cc(C)c1']"
331,PPO(H),COc1c(C)cc(C)cc1C,473.15,18.106,0.08111,0.0819,train,"['CO', 'Cc1cc(C)cc(C)c1']"
333,PPO(L),COc1c(C)cc(C)cc1C,373.15,2.125,0.0298,0.0298,train,"['CO', 'Cc1cc(C)cc(C)c1']"
334,PPO(L),COc1c(C)cc(C)cc1C,373.15,4.118,0.04904,0.04904,train,"['CO', 'Cc1cc(C)cc(C)c1']"
335,PPO(L),COc1c(C)cc(C)cc1C,373.15,6.098,0.06498,0.06498,train,"['CO', 'Cc1cc(C)cc(C)c1']"
337,PPO(L),COc1c(C)cc(C)cc1C,373.15,16.023,0.14338,0.14338,train,"['CO', 'Cc1cc(C)cc(C)c1']"
338,PPO(L),COc1c(C)cc(C)cc1C,373.15,19.964,0.18232,0.18232,train,"['CO', 'Cc1cc(C)cc(C)c1']"
